s,object_type
1433963m,http://example.com/ontology/Museum
1433981w,http://example.com/ontology/Heritage
1434077b,http://example.com/ontology/Building
1434077m,http://example.com/ontology/Museum
1434086w,http://example.com/ontology/Heritage
1434092m,http://example.com/ontology/Museum
1434400m,http://example.com/ontology/Museum
1434449m,http://example.com/ontology/Museum
1434468b,http://example.com/ontology/Building
143463b,http://example.com/ontology/Building
1434716b,http://example.com/ontology/Building
1434726b,http://example.com/ontology/Building
1434988m,http://example.com/ontology/Museum
1434990m,http://example.com/ontology/Museum
1435206w,http://example.com/ontology/Heritage
143529b,http://example.com/ontology/Building
1435513m,http://example.com/ontology/Museum
1435660m,http://example.com/ontology/Museum
1436185b,http://example.com/ontology/Building
14364527b,http://example.com/ontology/Building
1436503m,http://example.com/ontology/Museum
1436503w,http://example.com/ontology/Heritage
1436845h,http://example.com/ontology/Hotel
1436883b,http://example.com/ontology/Building
1436962b,http://example.com/ontology/Building
1437062b,http://example.com/ontology/Building
1437234b,http://example.com/ontology/Building
1437400b,http://example.com/ontology/Building
1437562b,http://example.com/ontology/Building
143767m,http://example.com/ontology/Museum
14378634m,http://example.com/ontology/Museum
1438203m,http://example.com/ontology/Museum
1438450b,http://example.com/ontology/Building
1438468w,http://example.com/ontology/Heritage
143861b,http://example.com/ontology/Building
1438648w,http://example.com/ontology/Heritage
1438703m,http://example.com/ontology/Museum
1438750b,http://example.com/ontology/Building
1438858b,http://example.com/ontology/Building
14388934m,http://example.com/ontology/Museum
14388973m,http://example.com/ontology/Museum
1439172b,http://example.com/ontology/Building
1439218b,http://example.com/ontology/Building
14392623m,http://example.com/ontology/Museum
1439432m,http://example.com/ontology/Museum
1439433w,http://example.com/ontology/Heritage
1439481b,http://example.com/ontology/Building
1439627m,http://example.com/ontology/Museum
1439679b,http://example.com/ontology/Building
143984b,http://example.com/ontology/Building
1439945m,http://example.com/ontology/Museum
1440171b,http://example.com/ontology/Building
1440190b,http://example.com/ontology/Building
14401911w,http://example.com/ontology/Heritage
14404377m,http://example.com/ontology/Museum
14404747m,http://example.com/ontology/Museum
1440907b,http://example.com/ontology/Building
1440923b,http://example.com/ontology/Building
144100b,http://example.com/ontology/Building
1441255b,http://example.com/ontology/Building
1441645b,http://example.com/ontology/Building
1442026b,http://example.com/ontology/Building
1442774b,http://example.com/ontology/Building
1443478w,http://example.com/ontology/Heritage
14437817b,http://example.com/ontology/Building
1444245m,http://example.com/ontology/Museum
1444585b,http://example.com/ontology/Building
1444788b,http://example.com/ontology/Building
1445163b,http://example.com/ontology/Building
1445881b,http://example.com/ontology/Building
1445881m,http://example.com/ontology/Museum
144629b,http://example.com/ontology/Building
144672b,http://example.com/ontology/Building
14468710w,http://example.com/ontology/Heritage
14475767m,http://example.com/ontology/Museum
1448165m,http://example.com/ontology/Museum
144825b,http://example.com/ontology/Building
14488117m,http://example.com/ontology/Museum
1448870w,http://example.com/ontology/Heritage
1449217b,http://example.com/ontology/Building
1449217w,http://example.com/ontology/Heritage
1449262b,http://example.com/ontology/Building
144945b,http://example.com/ontology/Building
1449747b,http://example.com/ontology/Building
1449763b,http://example.com/ontology/Building
14497860b,http://example.com/ontology/Building
1450270b,http://example.com/ontology/Building
1450285b,http://example.com/ontology/Building
1450385m,http://example.com/ontology/Museum
1450580b,http://example.com/ontology/Building
1450866b,http://example.com/ontology/Building
14510876b,http://example.com/ontology/Building
1451224b,http://example.com/ontology/Building
1451498m,http://example.com/ontology/Museum
145151b,http://example.com/ontology/Building
145151m,http://example.com/ontology/Museum
14515310b,http://example.com/ontology/Building
1451798b,http://example.com/ontology/Building
1451811b,http://example.com/ontology/Building
1451826m,http://example.com/ontology/Museum
1451968m,http://example.com/ontology/Museum
1452191b,http://example.com/ontology/Building
14524097b,http://example.com/ontology/Building
14525619b,http://example.com/ontology/Building
1452723m,http://example.com/ontology/Museum
1452731m,http://example.com/ontology/Museum
1452738m,http://example.com/ontology/Museum
1452889m,http://example.com/ontology/Museum
14530911b,http://example.com/ontology/Building
1453235w,http://example.com/ontology/Heritage
1453306b,http://example.com/ontology/Building
1453427b,http://example.com/ontology/Building
1453465b,http://example.com/ontology/Building
145361h,http://example.com/ontology/Hotel
14536761b,http://example.com/ontology/Building
14537594m,http://example.com/ontology/Museum
14537698b,http://example.com/ontology/Building
14537719m,http://example.com/ontology/Museum
14537875b,http://example.com/ontology/Building
1454021b,http://example.com/ontology/Building
14540765m,http://example.com/ontology/Museum
14540885b,http://example.com/ontology/Building
14541022m,http://example.com/ontology/Museum
14541089b,http://example.com/ontology/Building
14541499b,http://example.com/ontology/Building
14544346m,http://example.com/ontology/Museum
14544567m,http://example.com/ontology/Museum
1454481b,http://example.com/ontology/Building
1454485m,http://example.com/ontology/Museum
14544962m,http://example.com/ontology/Museum
1454512m,http://example.com/ontology/Museum
1454515m,http://example.com/ontology/Museum
1454516m,http://example.com/ontology/Museum
1454518m,http://example.com/ontology/Museum
1454521m,http://example.com/ontology/Museum
1454522m,http://example.com/ontology/Museum
1454535m,http://example.com/ontology/Museum
14545501w,http://example.com/ontology/Heritage
14545548w,http://example.com/ontology/Heritage
14545643m,http://example.com/ontology/Museum
14547532w,http://example.com/ontology/Heritage
14548100m,http://example.com/ontology/Museum
14548445b,http://example.com/ontology/Building
14549628m,http://example.com/ontology/Museum
14549687b,http://example.com/ontology/Building
1455092b,http://example.com/ontology/Building
14550981m,http://example.com/ontology/Museum
14551314b,http://example.com/ontology/Building
1455191b,http://example.com/ontology/Building
14552199b,http://example.com/ontology/Building
14552418m,http://example.com/ontology/Museum
1455246b,http://example.com/ontology/Building
14553724m,http://example.com/ontology/Museum
1455497m,http://example.com/ontology/Museum
14556917m,http://example.com/ontology/Museum
1455868b,http://example.com/ontology/Building
1455887b,http://example.com/ontology/Building
1455972b,http://example.com/ontology/Building
1456003b,http://example.com/ontology/Building
1456265b,http://example.com/ontology/Building
14565157m,http://example.com/ontology/Museum
14566044m,http://example.com/ontology/Museum
1456607m,http://example.com/ontology/Museum
1456689b,http://example.com/ontology/Building
1456692b,http://example.com/ontology/Building
1456694b,http://example.com/ontology/Building
1456840w,http://example.com/ontology/Heritage
1456859b,http://example.com/ontology/Building
1456941b,http://example.com/ontology/Building
1456957b,http://example.com/ontology/Building
1457113b,http://example.com/ontology/Building
1457173m,http://example.com/ontology/Museum
1457391m,http://example.com/ontology/Museum
1457510m,http://example.com/ontology/Museum
1457709b,http://example.com/ontology/Building
1457716b,http://example.com/ontology/Building
1457761m,http://example.com/ontology/Museum
1457875h,http://example.com/ontology/Hotel
1457881m,http://example.com/ontology/Museum
14579154m,http://example.com/ontology/Museum
1458127m,http://example.com/ontology/Museum
14581490b,http://example.com/ontology/Building
14581491m,http://example.com/ontology/Museum
145826b,http://example.com/ontology/Building
1458330b,http://example.com/ontology/Building
1458421b,http://example.com/ontology/Building
1458507b,http://example.com/ontology/Building
1458988m,http://example.com/ontology/Museum
1459231b,http://example.com/ontology/Building
1459422b,http://example.com/ontology/Building
1459627b,http://example.com/ontology/Building
1459835b,http://example.com/ontology/Building
1459844b,http://example.com/ontology/Building
145986b,http://example.com/ontology/Building
1459924b,http://example.com/ontology/Building
1460090b,http://example.com/ontology/Building
1460442b,http://example.com/ontology/Building
14608064m,http://example.com/ontology/Museum
14608065m,http://example.com/ontology/Museum
14608800m,http://example.com/ontology/Museum
1461076b,http://example.com/ontology/Building
1461794b,http://example.com/ontology/Building
1461848b,http://example.com/ontology/Building
1461939b,http://example.com/ontology/Building
1462107m,http://example.com/ontology/Museum
1462164m,http://example.com/ontology/Museum
1462175b,http://example.com/ontology/Building
1462298b,http://example.com/ontology/Building
1462314b,http://example.com/ontology/Building
1462429b,http://example.com/ontology/Building
14624728m,http://example.com/ontology/Museum
14627578m,http://example.com/ontology/Museum
14627768b,http://example.com/ontology/Building
14628515b,http://example.com/ontology/Building
14628521b,http://example.com/ontology/Building
14628560b,http://example.com/ontology/Building
14628929b,http://example.com/ontology/Building
14628944b,http://example.com/ontology/Building
14628946b,http://example.com/ontology/Building
14628947b,http://example.com/ontology/Building
14628954b,http://example.com/ontology/Building
14628955b,http://example.com/ontology/Building
14628959b,http://example.com/ontology/Building
14628963b,http://example.com/ontology/Building
14628967b,http://example.com/ontology/Building
14628971b,http://example.com/ontology/Building
14628977b,http://example.com/ontology/Building
14628981b,http://example.com/ontology/Building
14628990b,http://example.com/ontology/Building
14628998b,http://example.com/ontology/Building
14628999b,http://example.com/ontology/Building
14629000b,http://example.com/ontology/Building
14629001b,http://example.com/ontology/Building
14629003b,http://example.com/ontology/Building
14629007b,http://example.com/ontology/Building
14629008b,http://example.com/ontology/Building
14629016b,http://example.com/ontology/Building
14629021b,http://example.com/ontology/Building
14629030b,http://example.com/ontology/Building
14629035b,http://example.com/ontology/Building
14629036b,http://example.com/ontology/Building
14629040b,http://example.com/ontology/Building
14629043b,http://example.com/ontology/Building
14629044b,http://example.com/ontology/Building
14629056b,http://example.com/ontology/Building
14629063b,http://example.com/ontology/Building
14629065b,http://example.com/ontology/Building
14629080b,http://example.com/ontology/Building
14629084b,http://example.com/ontology/Building
14629092b,http://example.com/ontology/Building
14629128b,http://example.com/ontology/Building
14629131b,http://example.com/ontology/Building
14629139b,http://example.com/ontology/Building
14629140b,http://example.com/ontology/Building
14629143b,http://example.com/ontology/Building
14629144b,http://example.com/ontology/Building
14629154b,http://example.com/ontology/Building
14629163b,http://example.com/ontology/Building
14629174b,http://example.com/ontology/Building
14629184b,http://example.com/ontology/Building
14629190b,http://example.com/ontology/Building
14629603m,http://example.com/ontology/Museum
14630556m,http://example.com/ontology/Museum
1463336b,http://example.com/ontology/Building
14636247b,http://example.com/ontology/Building
14644903m,http://example.com/ontology/Museum
14644904m,http://example.com/ontology/Museum
1464499b,http://example.com/ontology/Building
1464592b,http://example.com/ontology/Building
14646182m,http://example.com/ontology/Museum
14650023m,http://example.com/ontology/Museum
14650453m,http://example.com/ontology/Museum
1465111b,http://example.com/ontology/Building
1465416m,http://example.com/ontology/Museum
1465674b,http://example.com/ontology/Building
1465938m,http://example.com/ontology/Museum
1465975m,http://example.com/ontology/Museum
1466545m,http://example.com/ontology/Museum
1466700b,http://example.com/ontology/Building
1466755m,http://example.com/ontology/Museum
1466913b,http://example.com/ontology/Building
1466926b,http://example.com/ontology/Building
1466941b,http://example.com/ontology/Building
1467075m,http://example.com/ontology/Museum
1467113b,http://example.com/ontology/Building
1467232m,http://example.com/ontology/Museum
1467467b,http://example.com/ontology/Building
1467835b,http://example.com/ontology/Building
1467901w,http://example.com/ontology/Heritage
14679311m,http://example.com/ontology/Museum
14680444m,http://example.com/ontology/Museum
14680594m,http://example.com/ontology/Museum
14680667m,http://example.com/ontology/Museum
14680849m,http://example.com/ontology/Museum
14681501b,http://example.com/ontology/Building
14681514b,http://example.com/ontology/Building
14681523b,http://example.com/ontology/Building
14681964b,http://example.com/ontology/Building
14682015b,http://example.com/ontology/Building
14682169m,http://example.com/ontology/Museum
14682903b,http://example.com/ontology/Building
14683065h,http://example.com/ontology/Hotel
14683143b,http://example.com/ontology/Building
14683448b,http://example.com/ontology/Building
14683461m,http://example.com/ontology/Museum
14684405m,http://example.com/ontology/Museum
14684660b,http://example.com/ontology/Building
14685832m,http://example.com/ontology/Museum
14685898b,http://example.com/ontology/Building
1468594b,http://example.com/ontology/Building
14686208m,http://example.com/ontology/Museum
14686259m,http://example.com/ontology/Museum
1468655m,http://example.com/ontology/Museum
14686604m,http://example.com/ontology/Museum
14686697b,http://example.com/ontology/Building
14687350b,http://example.com/ontology/Building
14687486m,http://example.com/ontology/Museum
14687768b,http://example.com/ontology/Building
14687864m,http://example.com/ontology/Museum
14687931m,http://example.com/ontology/Museum
14688159m,http://example.com/ontology/Museum
14688644m,http://example.com/ontology/Museum
1468874b,http://example.com/ontology/Building
14688889b,http://example.com/ontology/Building
14689009m,http://example.com/ontology/Museum
14689261m,http://example.com/ontology/Museum
14689283m,http://example.com/ontology/Museum
14689405m,http://example.com/ontology/Museum
14689609h,http://example.com/ontology/Hotel
14689712m,http://example.com/ontology/Museum
14690338b,http://example.com/ontology/Building
14690w,http://example.com/ontology/Heritage
14691658b,http://example.com/ontology/Building
14691847b,http://example.com/ontology/Building
14691973b,http://example.com/ontology/Building
1469250b,http://example.com/ontology/Building
14692557b,http://example.com/ontology/Building
14692640m,http://example.com/ontology/Museum
14693042b,http://example.com/ontology/Building
14693082b,http://example.com/ontology/Building
1469315b,http://example.com/ontology/Building
14693256b,http://example.com/ontology/Building
14693278m,http://example.com/ontology/Museum
14693298h,http://example.com/ontology/Hotel
14693338m,http://example.com/ontology/Museum
1469337b,http://example.com/ontology/Building
14693496b,http://example.com/ontology/Building
1469394b,http://example.com/ontology/Building
1469771b,http://example.com/ontology/Building
1469807m,http://example.com/ontology/Museum
1469988b,http://example.com/ontology/Building
1470076b,http://example.com/ontology/Building
1470276b,http://example.com/ontology/Building
14704450b,http://example.com/ontology/Building
14704478b,http://example.com/ontology/Building
14704814b,http://example.com/ontology/Building
14704817b,http://example.com/ontology/Building
14704819b,http://example.com/ontology/Building
14704820b,http://example.com/ontology/Building
14704936b,http://example.com/ontology/Building
14704939m,http://example.com/ontology/Museum
14704942b,http://example.com/ontology/Building
14704988b,http://example.com/ontology/Building
14705256m,http://example.com/ontology/Museum
14705265h,http://example.com/ontology/Hotel
14705366m,http://example.com/ontology/Museum
14705501m,http://example.com/ontology/Museum
14705523b,http://example.com/ontology/Building
14705675m,http://example.com/ontology/Museum
14705764m,http://example.com/ontology/Museum
14705787b,http://example.com/ontology/Building
14705805b,http://example.com/ontology/Building
14706096b,http://example.com/ontology/Building
14706865b,http://example.com/ontology/Building
14707048m,http://example.com/ontology/Museum
14707144b,http://example.com/ontology/Building
14707174b,http://example.com/ontology/Building
14707458b,http://example.com/ontology/Building
14707463b,http://example.com/ontology/Building
1470749m,http://example.com/ontology/Museum
14707522b,http://example.com/ontology/Building
1470780b,http://example.com/ontology/Building
14707845b,http://example.com/ontology/Building
14708102b,http://example.com/ontology/Building
14708185b,http://example.com/ontology/Building
14708658m,http://example.com/ontology/Museum
14708863b,http://example.com/ontology/Building
14708882b,http://example.com/ontology/Building
14708996b,http://example.com/ontology/Building
14709186b,http://example.com/ontology/Building
14709191m,http://example.com/ontology/Museum
1470975b,http://example.com/ontology/Building
14709960m,http://example.com/ontology/Museum
14710156m,http://example.com/ontology/Museum
14710300b,http://example.com/ontology/Building
14710491b,http://example.com/ontology/Building
14710932b,http://example.com/ontology/Building
14711206b,http://example.com/ontology/Building
14711218b,http://example.com/ontology/Building
14711412m,http://example.com/ontology/Museum
1471189m,http://example.com/ontology/Museum
14711940b,http://example.com/ontology/Building
1471212m,http://example.com/ontology/Museum
14712355b,http://example.com/ontology/Building
1471252m,http://example.com/ontology/Museum
1471303b,http://example.com/ontology/Building
1471331m,http://example.com/ontology/Museum
14713934m,http://example.com/ontology/Museum
14714257b,http://example.com/ontology/Building
14714517b,http://example.com/ontology/Building
14714791b,http://example.com/ontology/Building
14714810m,http://example.com/ontology/Museum
14715127b,http://example.com/ontology/Building
14715338m,http://example.com/ontology/Museum
14715541m,http://example.com/ontology/Museum
147157m,http://example.com/ontology/Museum
14716063m,http://example.com/ontology/Museum
14716226b,http://example.com/ontology/Building
14716368b,http://example.com/ontology/Building
1472169m,http://example.com/ontology/Museum
1472193m,http://example.com/ontology/Museum
1472544w,http://example.com/ontology/Heritage
1473013m,http://example.com/ontology/Museum
1473122w,http://example.com/ontology/Heritage
14732771b,http://example.com/ontology/Building
1473476m,http://example.com/ontology/Museum
1473497b,http://example.com/ontology/Building
1473497m,http://example.com/ontology/Museum
1473611b,http://example.com/ontology/Building
1473616b,http://example.com/ontology/Building
1473630w,http://example.com/ontology/Heritage
1473963b,http://example.com/ontology/Building
1474291m,http://example.com/ontology/Museum
1474363w,http://example.com/ontology/Heritage
1474685b,http://example.com/ontology/Building
1474686b,http://example.com/ontology/Building
1474689b,http://example.com/ontology/Building
1474721m,http://example.com/ontology/Museum
1474996m,http://example.com/ontology/Museum
1475087b,http://example.com/ontology/Building
1475129m,http://example.com/ontology/Museum
1475137b,http://example.com/ontology/Building
1475207b,http://example.com/ontology/Building
1475262b,http://example.com/ontology/Building
14753676b,http://example.com/ontology/Building
14753688h,http://example.com/ontology/Hotel
14753871m,http://example.com/ontology/Museum
14754967w,http://example.com/ontology/Heritage
1475527b,http://example.com/ontology/Building
1475597b,http://example.com/ontology/Building
1475645b,http://example.com/ontology/Building
1475656b,http://example.com/ontology/Building
1475660b,http://example.com/ontology/Building
1475894b,http://example.com/ontology/Building
1475948b,http://example.com/ontology/Building
1476044b,http://example.com/ontology/Building
1476235w,http://example.com/ontology/Heritage
1476881b,http://example.com/ontology/Building
14772349b,http://example.com/ontology/Building
1477290b,http://example.com/ontology/Building
1477336b,http://example.com/ontology/Building
1477359b,http://example.com/ontology/Building
1477572b,http://example.com/ontology/Building
1477826b,http://example.com/ontology/Building
1478298m,http://example.com/ontology/Museum
1478356b,http://example.com/ontology/Building
1478407b,http://example.com/ontology/Building
1478407w,http://example.com/ontology/Heritage
1478423m,http://example.com/ontology/Museum
1478558w,http://example.com/ontology/Heritage
1479078b,http://example.com/ontology/Building
1479428m,http://example.com/ontology/Museum
1479459b,http://example.com/ontology/Building
1479500m,http://example.com/ontology/Museum
1479629b,http://example.com/ontology/Building
1479788b,http://example.com/ontology/Building
1480604b,http://example.com/ontology/Building
148083w,http://example.com/ontology/Heritage
1481002h,http://example.com/ontology/Hotel
1481142b,http://example.com/ontology/Building
1481233b,http://example.com/ontology/Building
14812635b,http://example.com/ontology/Building
1481451b,http://example.com/ontology/Building
1482013b,http://example.com/ontology/Building
1482394b,http://example.com/ontology/Building
14826065b,http://example.com/ontology/Building
14826835b,http://example.com/ontology/Building
1483277m,http://example.com/ontology/Museum
1483375m,http://example.com/ontology/Museum
1483635m,http://example.com/ontology/Museum
1484267b,http://example.com/ontology/Building
1484405b,http://example.com/ontology/Building
14847773b,http://example.com/ontology/Building
1485003b,http://example.com/ontology/Building
14851316b,http://example.com/ontology/Building
1485295b,http://example.com/ontology/Building
14853444m,http://example.com/ontology/Museum
148543b,http://example.com/ontology/Building
14856958m,http://example.com/ontology/Museum
1485741b,http://example.com/ontology/Building
1485888m,http://example.com/ontology/Museum
14863645w,http://example.com/ontology/Heritage
1486703b,http://example.com/ontology/Building
1486729b,http://example.com/ontology/Building
1487126b,http://example.com/ontology/Building
14874629b,http://example.com/ontology/Building
14874662m,http://example.com/ontology/Museum
14874890m,http://example.com/ontology/Museum
1487492w,http://example.com/ontology/Heritage
14874939b,http://example.com/ontology/Building
14875166m,http://example.com/ontology/Museum
14875186m,http://example.com/ontology/Museum
14875467m,http://example.com/ontology/Museum
14875601b,http://example.com/ontology/Building
1487574b,http://example.com/ontology/Building
1488320b,http://example.com/ontology/Building
1488512b,http://example.com/ontology/Building
1488682m,http://example.com/ontology/Museum
1488700b,http://example.com/ontology/Building
1488700m,http://example.com/ontology/Museum
1489205b,http://example.com/ontology/Building
1489399b,http://example.com/ontology/Building
148970b,http://example.com/ontology/Building
14900373m,http://example.com/ontology/Museum
14906156m,http://example.com/ontology/Museum
14906400m,http://example.com/ontology/Museum
14906690m,http://example.com/ontology/Museum
14906798m,http://example.com/ontology/Museum
14906806b,http://example.com/ontology/Building
1490933b,http://example.com/ontology/Building
14912329b,http://example.com/ontology/Building
14912349b,http://example.com/ontology/Building
14912430m,http://example.com/ontology/Museum
14912627b,http://example.com/ontology/Building
14912660m,http://example.com/ontology/Museum
14912787m,http://example.com/ontology/Museum
14912869m,http://example.com/ontology/Museum
14912870m,http://example.com/ontology/Museum
1491417b,http://example.com/ontology/Building
14914872b,http://example.com/ontology/Building
14917394m,http://example.com/ontology/Museum
14917395m,http://example.com/ontology/Museum
14918811m,http://example.com/ontology/Museum
1491909m,http://example.com/ontology/Museum
14920284m,http://example.com/ontology/Museum
14920625m,http://example.com/ontology/Museum
1492102b,http://example.com/ontology/Building
14922134b,http://example.com/ontology/Building
1492329m,http://example.com/ontology/Museum
1492387m,http://example.com/ontology/Museum
1493308m,http://example.com/ontology/Museum
1493439w,http://example.com/ontology/Heritage
14934751b,http://example.com/ontology/Building
14934949m,http://example.com/ontology/Museum
14935212m,http://example.com/ontology/Museum
14935355b,http://example.com/ontology/Building
14935683m,http://example.com/ontology/Museum
14935713b,http://example.com/ontology/Building
1493707b,http://example.com/ontology/Building
1493708b,http://example.com/ontology/Building
14940369m,http://example.com/ontology/Museum
1494054b,http://example.com/ontology/Building
1494172b,http://example.com/ontology/Building
1494179b,http://example.com/ontology/Building
1494266b,http://example.com/ontology/Building
14942678m,http://example.com/ontology/Museum
14942756m,http://example.com/ontology/Museum
14942980m,http://example.com/ontology/Museum
14943016b,http://example.com/ontology/Building
14943019b,http://example.com/ontology/Building
14943039b,http://example.com/ontology/Building
14943525m,http://example.com/ontology/Museum
14943579b,http://example.com/ontology/Building
1494393m,http://example.com/ontology/Museum
1494461w,http://example.com/ontology/Heritage
1494544b,http://example.com/ontology/Building
14947269b,http://example.com/ontology/Building
1494978m,http://example.com/ontology/Museum
14950393m,http://example.com/ontology/Museum
1495184m,http://example.com/ontology/Museum
1495209b,http://example.com/ontology/Building
14954309b,http://example.com/ontology/Building
14954702h,http://example.com/ontology/Hotel
1495508m,http://example.com/ontology/Museum
1495732b,http://example.com/ontology/Building
1495745m,http://example.com/ontology/Museum
1495884b,http://example.com/ontology/Building
14963625m,http://example.com/ontology/Museum
1496586b,http://example.com/ontology/Building
1497298b,http://example.com/ontology/Building
1497537m,http://example.com/ontology/Museum
1497540m,http://example.com/ontology/Museum
1497544m,http://example.com/ontology/Museum
1497616b,http://example.com/ontology/Building
1497647m,http://example.com/ontology/Museum
1497652m,http://example.com/ontology/Museum
1497827m,http://example.com/ontology/Museum
1498145b,http://example.com/ontology/Building
1498234b,http://example.com/ontology/Building
1498242w,http://example.com/ontology/Heritage
1498638b,http://example.com/ontology/Building
1498836b,http://example.com/ontology/Building
1499188b,http://example.com/ontology/Building
14993546m,http://example.com/ontology/Museum
1499511m,http://example.com/ontology/Museum
1499859b,http://example.com/ontology/Building
1499912b,http://example.com/ontology/Building
150046b,http://example.com/ontology/Building
1500721b,http://example.com/ontology/Building
1500917b,http://example.com/ontology/Building
1501534m,http://example.com/ontology/Museum
1501652b,http://example.com/ontology/Building
1501940w,http://example.com/ontology/Heritage
1502365b,http://example.com/ontology/Building
1502400m,http://example.com/ontology/Museum
1502706b,http://example.com/ontology/Building
1502874b,http://example.com/ontology/Building
15032023b,http://example.com/ontology/Building
15032075m,http://example.com/ontology/Museum
1503225m,http://example.com/ontology/Museum
1503229m,http://example.com/ontology/Museum
1503250m,http://example.com/ontology/Museum
1503291m,http://example.com/ontology/Museum
1503409m,http://example.com/ontology/Museum
15036534m,http://example.com/ontology/Museum
15036536m,http://example.com/ontology/Museum
15036538m,http://example.com/ontology/Museum
15036543m,http://example.com/ontology/Museum
15036545m,http://example.com/ontology/Museum
15036549m,http://example.com/ontology/Museum
15036552m,http://example.com/ontology/Museum
1503686b,http://example.com/ontology/Building
1503777m,http://example.com/ontology/Museum
1503858w,http://example.com/ontology/Heritage
1503980b,http://example.com/ontology/Building
15040001m,http://example.com/ontology/Museum
15041437b,http://example.com/ontology/Building
1504273b,http://example.com/ontology/Building
1504317w,http://example.com/ontology/Heritage
15043487b,http://example.com/ontology/Building
15043618b,http://example.com/ontology/Building
15044050b,http://example.com/ontology/Building
1504475m,http://example.com/ontology/Museum
1504491b,http://example.com/ontology/Building
15045461m,http://example.com/ontology/Museum
15045463m,http://example.com/ontology/Museum
1504607w,http://example.com/ontology/Heritage
1504641h,http://example.com/ontology/Hotel
1504844b,http://example.com/ontology/Building
1505147b,http://example.com/ontology/Building
15051797m,http://example.com/ontology/Museum
15051919m,http://example.com/ontology/Museum
15052130w,http://example.com/ontology/Heritage
15052634b,http://example.com/ontology/Building
15054173m,http://example.com/ontology/Museum
1505447w,http://example.com/ontology/Heritage
1505516m,http://example.com/ontology/Museum
15055499b,http://example.com/ontology/Building
15055837b,http://example.com/ontology/Building
15055870b,http://example.com/ontology/Building
15055976m,http://example.com/ontology/Museum
15056170b,http://example.com/ontology/Building
15056731b,http://example.com/ontology/Building
1505731w,http://example.com/ontology/Heritage
15057395m,http://example.com/ontology/Museum
15057440b,http://example.com/ontology/Building
15057551b,http://example.com/ontology/Building
15057552m,http://example.com/ontology/Museum
15058350m,http://example.com/ontology/Museum
15060122m,http://example.com/ontology/Museum
15060163b,http://example.com/ontology/Building
15061767m,http://example.com/ontology/Museum
15063377b,http://example.com/ontology/Building
15063904m,http://example.com/ontology/Museum
15068974h,http://example.com/ontology/Hotel
15069513b,http://example.com/ontology/Building
15069659m,http://example.com/ontology/Museum
1507065m,http://example.com/ontology/Museum
15071767m,http://example.com/ontology/Museum
1507284m,http://example.com/ontology/Museum
15073511b,http://example.com/ontology/Building
15073640m,http://example.com/ontology/Museum
1507668m,http://example.com/ontology/Museum
1507748b,http://example.com/ontology/Building
1507811m,http://example.com/ontology/Museum
15080293m,http://example.com/ontology/Museum
1508336b,http://example.com/ontology/Building
1508430m,http://example.com/ontology/Museum
1508499b,http://example.com/ontology/Building
1508725m,http://example.com/ontology/Museum
1508738b,http://example.com/ontology/Building
15089810b,http://example.com/ontology/Building
15089815b,http://example.com/ontology/Building
15089867b,http://example.com/ontology/Building
15092201b,http://example.com/ontology/Building
150928b,http://example.com/ontology/Building
1509326b,http://example.com/ontology/Building
150933b,http://example.com/ontology/Building
1509353b,http://example.com/ontology/Building
1509363m,http://example.com/ontology/Museum
1509611b,http://example.com/ontology/Building
150961b,http://example.com/ontology/Building
1509747b,http://example.com/ontology/Building
15098644b,http://example.com/ontology/Building
1509991b,http://example.com/ontology/Building
1509993b,http://example.com/ontology/Building
1510199b,http://example.com/ontology/Building
1510204b,http://example.com/ontology/Building
151030b,http://example.com/ontology/Building
15103426b,http://example.com/ontology/Building
15103437b,http://example.com/ontology/Building
1510389w,http://example.com/ontology/Heritage
1510431b,http://example.com/ontology/Building
1510682b,http://example.com/ontology/Building
15107099m,http://example.com/ontology/Museum
15107302m,http://example.com/ontology/Museum
15107356m,http://example.com/ontology/Museum
15107494m,http://example.com/ontology/Museum
15107508w,http://example.com/ontology/Heritage
15107565m,http://example.com/ontology/Museum
15108171m,http://example.com/ontology/Museum
15108724w,http://example.com/ontology/Heritage
15109337m,http://example.com/ontology/Museum
15109343m,http://example.com/ontology/Museum
15109588b,http://example.com/ontology/Building
15109619b,http://example.com/ontology/Building
15109812b,http://example.com/ontology/Building
1510b,http://example.com/ontology/Building
15110394m,http://example.com/ontology/Museum
15110629m,http://example.com/ontology/Museum
15111041m,http://example.com/ontology/Museum
15112054b,http://example.com/ontology/Building
151146b,http://example.com/ontology/Building
15114b,http://example.com/ontology/Building
1511531w,http://example.com/ontology/Heritage
15115452m,http://example.com/ontology/Museum
15115506b,http://example.com/ontology/Building
15116023m,http://example.com/ontology/Museum
15117555m,http://example.com/ontology/Museum
15117728m,http://example.com/ontology/Museum
15117941m,http://example.com/ontology/Museum
15118067m,http://example.com/ontology/Museum
15118497m,http://example.com/ontology/Museum
15118890m,http://example.com/ontology/Museum
151195m,http://example.com/ontology/Museum
15119945b,http://example.com/ontology/Building
15119956b,http://example.com/ontology/Building
15121278m,http://example.com/ontology/Museum
15121280m,http://example.com/ontology/Museum
15121282m,http://example.com/ontology/Museum
151212b,http://example.com/ontology/Building
15122148m,http://example.com/ontology/Museum
15122158m,http://example.com/ontology/Museum
15122172m,http://example.com/ontology/Museum
15122177m,http://example.com/ontology/Museum
15122535m,http://example.com/ontology/Museum
15122710m,http://example.com/ontology/Museum
